Image,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,923c2166-dd63-4943-908c-e6b1e300f864,PathAnnotationObject,,Image,Polygon,40461.7,134179.9,42387628,25176.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,fee7ddf6-fa84-4ff6-92c2-6361b0af7d55,PathAnnotationObject,,Image,Polygon,111473.5,136989.2,79244913.2,41804.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,9f85a2db-8f7f-45da-a4ae-3914190aea04,PathAnnotationObject,,Image,Polygon,54025.1,139909.7,101156271.7,46566.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,ec91a27f-29bd-4829-8639-727a9eae3102,PathAnnotationObject,,Image,Polygon,15566.8,52880.1,68079220.9,35866
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,465052d2-d51f-4400-9aca-94d54fa69479,PathAnnotationObject,,Image,Polygon,123086.5,109146.8,124701182,44465.8
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,179caaa3-a3ea-490e-9ec5-fdb64bec1182,PathAnnotationObject,,Image,Polygon,105601.2,129965.6,67361676.4,31416.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,a873952c-f65a-42ea-b5b8-e403d27fed8b,PathAnnotationObject,,Image,Polygon,68755.2,144330.7,64736513.7,31390.1
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,93b0b2c7-89b8-4ede-83c9-f72ecb1aae14,PathAnnotationObject,,Image,Polygon,52080.9,40579.9,52293242.2,33866.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,2c644e08-44d2-41cf-9bc2-fceb9a9ce3e9,PathAnnotationObject,,Image,Polygon,62663.5,51298.1,67414179.7,35491.8
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,12fc1df4-dd78-4568-8daf-18e7d4866283,PathAnnotationObject,,Image,Polygon,146542.5,152621.8,100351221.8,40597.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,5aa6b128-f105-4c51-9242-8029679d64d1,PathAnnotationObject,,Image,Polygon,122438.3,140765,82838586.5,34667
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,9566b547-2d6f-4944-844b-06a30c3c484e,PathAnnotationObject,,Image,Polygon,91399.4,160935.6,21141310.8,18066.9
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,eb28c665-25ad-4004-a082-8cd7e2afc555,PathAnnotationObject,,Image,Polygon,137064.4,30528.7,96360974.4,41805.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,6464d3ea-4b8e-481b-9e95-db7fd94fa145,PathAnnotationObject,,Image,Polygon,121618.7,152532.6,103676428,40132.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,0532c560-f0bc-482b-9164-21bf5ae24c79,PathAnnotationObject,,Image,Polygon,19750.4,120096.9,90480609.8,41906
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,329fc178-cc22-4905-92a6-88f020cccf6e,PathAnnotationObject,,Image,Polygon,9736.5,121925.9,74274605,32777.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,4f648735-6789-4e41-a2c3-5521687d42ed,PathAnnotationObject,,Image,Polygon,70387.7,42818.8,112952003,45738.5
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,769fbb0d-0697-46c9-81ba-a04a2f371317,PathAnnotationObject,,Image,Polygon,149046.7,54392.5,86385355.9,39452.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,9ad1a917-00d7-476b-b99c-d9246e59225c,PathAnnotationObject,,Image,Polygon,90332.8,49553,82885138.9,40345.1
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,cc7aad5f-f605-49ac-8f01-ff55d4db8e33,PathAnnotationObject,,Image,Polygon,67672.7,117260.3,88695499.1,35423
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,e85642cd-1831-4373-a625-416ff77608a6,PathAnnotationObject,,Image,Polygon,58631.9,182865.4,86542865.7,35997.6
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,b520f971-1dfc-4980-8c9c-1dcb732c075e,PathAnnotationObject,,Image,Polygon,148177.4,19825.5,87960453.6,39698.5
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,b4822cfa-b210-4c94-ba5e-59dd6af02a13,PathAnnotationObject,,Image,Polygon,34833,139363,90305599,36171.4
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,8fca57bd-04e9-42a2-b1bd-29e7ed5721a6,PathAnnotationObject,,Image,Polygon,73449.9,189891.3,44242743.1,30691.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,435c5fa4-c075-498f-9444-6962e0762aab,PathAnnotationObject,,Image,Polygon,64916.3,171642.1,37207306.9,23022
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,8179cba0-4bc5-46c6-bf48-b45b1c99e3b3,PathAnnotationObject,,Image,Polygon,68823.5,70933.6,98006076.4,43156.9
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,3561d1a8-6257-4105-b882-1b5e0aa6ec16,PathAnnotationObject,,Image,Polygon,100202.9,8907.9,93105772.6,44979.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,33369703-c647-477f-aa02-32278e666113,PathAnnotationObject,,Image,Polygon,100690.7,84704.8,71719446.6,38111
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,cb910280-b427-49a1-bfd7-fcf7d5258e20,PathAnnotationObject,,Image,Polygon,9793.8,67488.9,141408767.4,62970.8
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,559db9ce-b4f5-4325-a104-5c32b89187fc,PathAnnotationObject,,Image,Polygon,99737.8,54548.6,97376037.3,42499.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,d70d50e6-29b0-4aeb-b1c8-ab17f40b1906,PathAnnotationObject,,Image,Polygon,28359.1,174870.3,52293242.2,31258.4
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,9938e6bd-9dde-489d-ad9f-8d7a1a02909b,PathAnnotationObject,,Image,Polygon,77677.4,88065,73096432.9,40426.9
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,66cb48ed-25ad-49d9-8ffb-cee99614c0e0,PathAnnotationObject,,Image,Polygon,57668.4,17993.4,79909954.4,36833.5
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,5ec11450-65ae-463d-987e-d11cf0b10db9,PathAnnotationObject,,Image,Polygon,26747.2,56632.3,60203732.6,35582.6
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,17c9d317-89c1-4a86-b6ee-89bc0940ea37,PathAnnotationObject,,Image,Polygon,151413.3,169535.7,94873382.2,36874.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,bd6770fd-156c-4c9f-83c0-5f441889d410,PathAnnotationObject,,Image,Polygon,160346.9,41399.7,91670683.6,41596
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,88918f2f-31a4-443e-8ee6-cdf0fdbf9da5,PathAnnotationObject,,Image,Polygon,111954.5,86249.3,55793459.2,30093.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,fd859327-8e92-490b-933f-81aa87504002,PathAnnotationObject,,Image,Polygon,7513,45367.1,70669381.5,31563.9
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,693d2b5a-517e-4cac-b76e-658e6d2248bf,PathAnnotationObject,,Image,Polygon,154001.5,71028.3,69059281.7,35883
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,8f03488f-5212-46ea-9539-5ec665cd8122,PathAnnotationObject,,Image,Polygon,107155.3,146895.4,96675993.9,42809.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,fe9a82e0-a51f-4a86-8362-926aa9bad7af,PathAnnotationObject,,Image,Polygon,159074,156102.5,113477035.6,40661.5
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,94aea4ec-1202-402b-8e57-63165ef89421,PathAnnotationObject,,Image,Polygon,143802.8,75513.4,99021139.3,43493.5
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,16cce4c6-1c63-41ea-a10d-9f212955a856,PathAnnotationObject,,Image,Polygon,65281.3,133687.2,84600245.2,38111
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,169cc40a-bc73-4ed8-9e50-3ba2ca3e3d1d,PathAnnotationObject,,Image,Polygon,21088.5,82161.3,88450483.9,41174.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,c01d42e1-0ef0-42e3-8090-2378e06895ed,PathAnnotationObject,,Image,Polygon,53078.1,96155.2,76759759.1,37362.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,af422599-71da-40f0-ba27-1b8fc556456e,PathAnnotationObject,,Image,Polygon,105569.7,23816.8,107316653.6,46861.1
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,5f09565d-07ca-4375-ba71-cc24b49b065e,PathAnnotationObject,,Image,Polygon,28574.3,38200.2,17291072,16169.4
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,d9643344-ab85-4b6e-a73d-cbb072e25f4e,PathAnnotationObject,,Image,Polygon,109413.9,77145.4,99231152.3,38972.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,29db4c50-ba59-4c67-8c3e-75b748c340f8,PathAnnotationObject,,Image,Polygon,153986.7,93826.4,82675125.9,42333.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,0428bac0-105d-4640-ae8d-3f99200b396d,PathAnnotationObject,,Image,Polygon,45610.7,163103.9,112601981.3,42623.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,cd0b7f8c-b1e7-42c0-9169-11cb5556a0ed,PathAnnotationObject,,Image,Polygon,136630,152370.8,67239168.8,31654.6
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,1cc8589c-a9a7-4303-846a-c764060a418f,PathAnnotationObject,,Image,Polygon,77678.8,142294.5,76164722.2,39158.3
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,ad5bf66b-100d-419f-b1dd-3ea50930cf6e,PathAnnotationObject,,Image,Polygon,95219.6,172986.5,74659628.9,33642.9
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,7d753948-6e7a-42ed-9cc3-8158a82fc7ba,PathAnnotationObject,,Image,Polygon,80338.8,52362.9,21421328.1,20856.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,a6df2b52-b212-4ed3-a17b-145b864e0a15,PathAnnotationObject,,Image,Polygon,29986.7,123336.9,89465546.9,40993.1
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,47558ad5-b237-4887-ba6c-dfb266d33dfd,PathAnnotationObject,,Image,Polygon,62032.7,148842.3,35352191.8,26586.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,653e5545-deda-4122-a0ac-988de68221aa,PathAnnotationObject,,Image,Polygon,54060.2,30005.8,95520922.3,42125.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,435d09c2-5ba0-4a9e-a206-0d9c6e2c499a,PathAnnotationObject,,Image,Polygon,154796.6,28955,89815568.6,36609.7
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,78e9879d-caae-47d3-af8e-a0e8168e9f67,PathAnnotationObject,,Image,Polygon,110252.8,187363.5,68201728.5,33574.5
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,885feba2-5fc4-4728-b8d4-0a5a35660f46,PathAnnotationObject,,Image,Polygon,98268.4,187557.8,109364280.6,42651.6
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,553e8f9e-1202-4b96-8948-9db8094b5415,PathAnnotationObject,,Image,Polygon,75691.6,112938.3,55723454.9,31681.2
L23-1 Cryo Exp 15 ms Gain 1 Satur 100.tif,a256a89f-15ef-4c65-b0ac-aa27544da678,PathAnnotationObject,,Image,Rectangle,84005.2,96969.8,32583870204,723900
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,764c47fb-ef59-4f18-8a90-764e137a098f,PathAnnotationObject,,Image,Polygon,16874.5,20916,62618882.4,36485.9
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,d78df466-d399-4a8c-8695-d72cc747ceca,PathAnnotationObject,,Image,Polygon,102154.5,81783,67694197,36678.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,d5d75968-6bd8-4386-bef2-0515379d6cfe,PathAnnotationObject,,Image,Polygon,21380.2,7984,71859455.3,36614.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,dc06663c-e8ce-4c1e-a7de-c4547e0556f6,PathAnnotationObject,,Image,Polygon,48532.6,44738.8,71264418.4,39158.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,49fbab8f-5d6a-4186-b977-e4b3bad1d5cf,PathAnnotationObject,,Image,Polygon,92553.2,38195.8,74694631.1,40216.7
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,9978e4a3-2043-401c-bfde-95d61481c9fa,PathAnnotationObject,,Image,Polygon,93358.9,46429.2,55548444,32910.1
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,a0100e90-3a55-4a18-a8a7-1803bae74eeb,PathAnnotationObject,,Image,Polygon,15428.3,63831.7,19321197.9,19579.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,b98086af-5338-479a-8ff8-2fa9ab390b91,PathAnnotationObject,,Image,Polygon,21602.3,52970.5,31536955.3,24315.1
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,d4ab68b2-9bc9-4905-8371-bce672551f30,PathAnnotationObject,,Image,Polygon,97493,72284.5,42842656.2,31349.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,04019233-03ba-4bc5-9ef6-eeaec415aa22,PathAnnotationObject,,Image,Polygon,48306.8,19790.5,69409303.4,36705.1
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,54f4b4b9-71c5-4a61-9481-e8cb8e4132a6,PathAnnotationObject,,Image,Polygon,88949.9,31029.2,65874084.2,36769.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,16b8f605-6cd6-4e8d-b1c2-3a6d114099eb,PathAnnotationObject,,Image,Polygon,78783.6,23024.8,68919273,35775.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,1ec8eb6a-9b6a-453b-8880-8372768678d8,PathAnnotationObject,,Image,Polygon,25888.7,43178.7,76864765.6,39158.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,6b3906e7-e542-46f6-9e00-3275a48a2264,PathAnnotationObject,,Image,Polygon,5497.6,46828.6,34722152.8,32808.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,3d88135d-ee58-4c6d-b46f-0fd14149c3db,PathAnnotationObject,,Image,Polygon,38057,55761.1,94995889.8,47625
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,105d1bd2-489e-4cae-8dda-cc4c0870b9d2,PathAnnotationObject,,Image,Polygon,25639.6,68779,68989277.3,38292.6
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,0d927d20-9e50-421a-adbe-123cbbc2a809,PathAnnotationObject,,Image,Polygon,44665.9,65058.4,56703515.6,34395.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,da8dec66-6406-4c65-932e-e6abaac86d7e,PathAnnotationObject,,Image,Polygon,84906,17547.6,56913528.6,37041.7
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,d4c95af1-b82f-4448-9059-46631e832654,PathAnnotationObject,,Image,Polygon,32654.5,28435.7,31396946.6,23876.7
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,325259bb-2fb1-4e04-b3f0-d85caec90c48,PathAnnotationObject,,Image,Polygon,18525.3,60415,16661033,18520.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,8a8c8ceb-95a8-4712-bfde-12139cf080ae,PathAnnotationObject,,Image,Polygon,79344,75684,50123107.6,31568.4
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,a666f66d-079c-4cc9-b5d7-38cd4bb762fb,PathAnnotationObject,,Image,Polygon,45680.6,80885.3,25376573.4,22508.4
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,9600b4c6-a6dd-4070-b515-1d4e25c60aa0,PathAnnotationObject,,Image,Polygon,38063.2,77605.8,53553320.3,32279.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,f2038b90-9d41-4b5b-ac0d-29cfaf20f439,PathAnnotationObject,,Image,Polygon,119050.1,65793.1,66609129.8,34588.4
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,8fd09fc4-60cf-4d48-9851-0a1638c050dc,PathAnnotationObject,,Image,Polygon,68189.5,74031.5,69094283.9,39687.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,b2b94503-07ea-49e2-8f7f-677187e292bf,PathAnnotationObject,,Image,Polygon,6234.9,30446.1,65734075.5,36512.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,c987d5e3-813d-452f-902c-fc5badb112c3,PathAnnotationObject,,Image,Polygon,70728.6,41833.7,91355664.1,41275
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,5f12631a-10c2-4bb8-aefb-662b9379f4bc,PathAnnotationObject,,Image,Polygon,102078.4,54018.5,97026015.6,44450
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,bea46184-1aa6-4f8c-bd52-f54e5b5e5e0d,PathAnnotationObject,,Image,Polygon,70459,56525.7,67204166.7,35582.6
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,a3bd4b21-2b73-4642-9c06-790298561f53,PathAnnotationObject,,Image,Polygon,63251.8,52022.3,50473129.3,32097.6
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,4c669540-9655-4b96-9378-c6d126565653,PathAnnotationObject,,Image,Polygon,5795,67704.8,39552452.3,27115.9
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,86501ef1-e704-471f-9192-ae14a72b637b,PathAnnotationObject,,Image,Polygon,86554.3,55643,76164722.2,39158.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,a55b8f50-f0e6-4a2e-bc12-bfcc055a7320,PathAnnotationObject,,Image,Polygon,102769.8,21158.3,58733641.5,34395.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,a88295d5-2506-4ca9-b89f-713bb9ffd636,PathAnnotationObject,,Image,Polygon,8248.2,40471.5,49318057.7,32033.4
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,e983064c-a798-43a9-9779-1965f63b7784,PathAnnotationObject,,Image,Polygon,101728.9,5680.5,65629069,35026.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,310f6226-bcfa-47ea-b034-f052d8b48396,PathAnnotationObject,,Image,Polygon,70543.4,30810.1,61218795.6,34497.6
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,fa9f955a-6afc-4be5-a41c-9649d951a387,PathAnnotationObject,,Image,Polygon,48890,53323.6,51313181.4,31750
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,ad2c76df-6168-4b69-88dc-85f79be2ef7e,PathAnnotationObject,,Image,Polygon,19085.9,77377.1,79174908.9,41275
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,db13b016-e8d6-4de5-84a6-da46a9763b9a,PathAnnotationObject,,Image,Polygon,42822.9,27929.2,70564375,36860.1
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,2a9f6f7e-e671-4219-a42b-5800ac00fd6a,PathAnnotationObject,,Image,Polygon,108464.1,74145.8,83480175.8,38020.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,6fc1860a-5de1-4d94-9b87-6b43f4483ece,PathAnnotationObject,,Image,Polygon,23730.5,85806.3,56563506.9,32188.4
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,b759a8bd-795d-4833-b59d-b74d1c9bd5b6,PathAnnotationObject,,Image,Polygon,119754.7,55714.2,95625928.8,42408.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,00c56e8b-408a-4d9d-a85d-8a25154d1438,PathAnnotationObject,,Image,Polygon,113089,34037.8,60028721.8,34278.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,302a8815-220b-4ead-9d02-a7572911683c,PathAnnotationObject,,Image,Polygon,103458.9,63322.3,69374301.2,39158.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,5d2d3436-2fac-4aff-a961-19e2dacdf88c,PathAnnotationObject,,Image,Polygon,18453.3,44744.9,32342005.2,28045.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,eec14b60-9abe-4e54-9dec-547257ad14ab,PathAnnotationObject,,Image,Polygon,14587.7,52963.1,80855013,39687.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,1452bf61-de92-4ba1-9fba-d868ffe48f3f,PathAnnotationObject,,Image,Polygon,60806.3,42875.4,80504991.3,41804.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,75d78038-df15-4a8e-afdc-7122d61c1d96,PathAnnotationObject,,Image,Polygon,8736.3,60140.7,36367254.8,26741.7
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,81d60e79-3095-46b1-9acd-ea3b74a24772,PathAnnotationObject,,Image,Polygon,74865.8,66130.2,107176645,50270.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,f55e926a-955a-4878-95d3-12c2c266eeba,PathAnnotationObject,,Image,Polygon,36746.1,84281.5,51663203.1,32626.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,5cac8cd2-74ab-4966-8c5d-ebfdacb76b2d,PathAnnotationObject,,Image,Polygon,87734,9532,63143914.9,35983.3
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,97affc1e-9e3a-472f-b470-87985eb9bc27,PathAnnotationObject,,Image,Polygon,121103.9,41587.7,84145217,38356.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,2880ab48-4055-41cd-b8dc-655ac9640423,PathAnnotationObject,,Image,Polygon,17719.2,32455,91950701,41286
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,852b0ad8-9e61-44c4-8b70-1f344aa9200c,PathAnnotationObject,,Image,Polygon,111228.1,24489.2,83025147.6,38666.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,5948eddf-1e77-4543-9b8d-500b49d9be18,PathAnnotationObject,,Image,Polygon,80568.6,50642.2,61953841.1,37827.6
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,29f28ed2-1f5b-4a1c-8bb9-b172a3821db1,PathAnnotationObject,,Image,Polygon,36242.5,67588.5,61883836.8,34395.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,e274b456-abc4-42f5-b031-064b5700c71b,PathAnnotationObject,,Image,Polygon,78791.9,6147.1,46097858.1,31194.2
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,4aba4719-2e89-40e3-8c7e-70b3da5f4854,PathAnnotationObject,,Image,Polygon,96156.2,13015.9,53168296.4,31632.6
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,9875113c-c192-4b0b-9f5a-c4c38b66fb6d,PathAnnotationObject,,Image,Polygon,107080.1,10624,38082361.1,27645.1
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,466e2117-e1b3-494f-991b-634155990e85,PathAnnotationObject,,Image,Polygon,27264.6,60121.4,45362812.5,29542.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,37fefe49-8e67-49af-af49-d974bc1507e2,PathAnnotationObject,,Image,Polygon,92079.4,20966.7,52573259.5,36512.5
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,b9919fcc-6388-4dfe-bb0e-bbc421c824d5,PathAnnotationObject,,Image,Polygon,98914.7,28179.2,47357936.2,29825.9
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,a5a7adb6-b87b-45b7-abf3-9a46027bf484,PathAnnotationObject,,Image,Polygon,4762.5,50944.8,31081927.1,24870.8
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,73dc7790-648f-48d4-8659-0c37e5da588a,PathAnnotationObject,,Image,Polygon,113064.5,47870.3,64403993.1,35711
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,b7c91d80-a1bb-4f52-b3fa-41e1c931f499,PathAnnotationObject,,Image,Polygon,61438,67643.4,93105772.6,46566.7
L24 Cryo 2 Exp 16 ms Gain 1 Satur 100.tif,952a214a-49ea-428f-b982-7e69d970172c,PathAnnotationObject,,Image,Polygon,37107.3,42977.1,81695065.1,41275
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,4b87ad82-c7ab-4701-84de-f6aa50ad6f86,PathAnnotationObject,,Image,Polygon,43005.8,81238.7,56318491.8,32781.7
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,1fb68882-4d98-49fd-ba0b-72116ec16c2d,PathAnnotationObject,,Image,Polygon,45241,90232.2,77739819.9,38474.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,81fe0f33-5edc-4317-8a8a-bad5b02ea4e9,PathAnnotationObject,,Image,Polygon,11707.4,93692.2,69864331.6,43920.8
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,00bd82cc-783b-477b-8865-3412c70eb3e0,PathAnnotationObject,,Image,Polygon,50734.4,44940.3,43647706.2,30445.9
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,0ebbc735-ed06-4986-9f8c-c4ae806e510b,PathAnnotationObject,,Image,Polygon,67505.3,54430.5,78369858.9,39479.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,2afac937-b364-4caf-a741-211e73ecb7bc,PathAnnotationObject,,Image,Polygon,40901.2,3615.5,59328678.4,35828.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,ca088d62-9448-42e1-9309-1f3dcdb94cef,PathAnnotationObject,,Image,Polygon,78807.5,99627.7,50683142.4,33866.7
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,feddabed-63b7-4440-9533-f01fe3e24f47,PathAnnotationObject,,Image,Polygon,56826.5,56049.8,76864765.6,38137.6
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,097595de-eb19-4a39-b3fd-26149cf29293,PathAnnotationObject,,Image,Polygon,22586.4,96208.9,79944956.6,40216.7
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,b3aa6e53-5b72-4ee1-92e7-c87ed494827c,PathAnnotationObject,,Image,Polygon,84201.4,79509.2,64508999.6,36155.4
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,80a9c46e-6392-42cd-9ebd-e9bcd61a6bad,PathAnnotationObject,,Image,Polygon,22307.8,66204.9,80329980.5,41815.2
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,17e72b4d-1e74-4f7a-bcd6-828956b6ab4d,PathAnnotationObject,,Image,Polygon,75083.3,66615.5,111446909.7,48683.3
L27-1 Cryo Exp 23 ms Gain 1 Satur 100.tif,c650ac20-55f1-4d25-bdfb-0956b65be234,PathAnnotationObject,,Image,Polygon,30560.6,96844.6,13020807.3,15035.9
